,condition 1,condition 2,condition 3,condition 4,condition 5,condition 6,condition 7,condition 8,condition 9,condition 10,condition 11,condition 12,condition 13,condition 14,condition 15,condition 16,condition 17,n_s,ksV,ksD,k2I,k2M,kn2M,kBM,knBM,k13I,k13IV,k13ID,k3A_c,k3I_c,k3I_n,k13_c,kn13_c,k13_n,kn13_n,k1in,k1out,k3inA,k3outA,k3inI,k3outI,s,Rtg2_ina_c,Rtg2_act_c,Mks,Rtg2Mks_c,Bmh,BmhMks,Rtg13_a_c,Rtg13_i_c,Rtg3_i_c,Rtg3_a_c,Rtg3_a_n,Rtg3_i_n,Rtg1_c,Rtg1_n,Rtg13_a_n,Rtg13_i_n
10,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,11.0,1.6082495506442938,0.1014837792631072,0.0297185461023011,884.4335670346678,5.0223927449730565,1.0646836856467865,7192.410753616355,1.5356092875792278,2781.9618601976244,122.51780597362404,7.372954325548963,2.1396747742252944,0.054475660619834,2.542545934064284,428.1327796790485,7.121869406876842,1.3709454039553028,0.0956620813933832,13.180984271259742,0.2162872481865,0.0313410058890489,5.883332464361126,59.23950563289815,0.0,651.6543766184084,0.0,108.87979170796424,0.0,9841.383071483337,158.6169285166692,0.848259317585871,34.12655917779892,188.18080734293892,24.034825395616327,60.57585811863624,18.744757440143143,27.75158352568733,0.2014091401726551,63.38004976576116,19.612495429747764
11,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,11.0,54.88364946384458,0.0142741393512939,60.65465818578704,5.259664680166214,0.4343886199656789,0.6631873275082782,278.0674462354692,0.0698584048427042,6671.809657752114,50.00640728326606,37.20725900109018,331.08372544154395,4059.923914026403,708.6652249040369,4413.1775141858925,1.7903963961100755,0.1230737760684591,0.0391701331812394,2.440598231547197,91.97288054777655,0.3097464475961748,0.0103959647424223,2.1728062503713845,0.0,651.6543766184084,0.0,11.036154657092144,0.0,9743.539434432463,256.46056556754127,0.6126141189323026,56.71255006306799,128.0432487888136,3.176386521958812,0.0719518733617892,135.05588194816278,2.720550272976914,0.0436632018423239,0.0457026471402314,85.7852760251137
12,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,13.0,130.5591157745694,0.0272938572300346,0.0190331808523098,427.1183957911069,98.51304579218106,8.810270729967394,2243.769941770705,5.336011953468959,1165.539198745627,3.3837563964064103,45.18185938099456,32.0709257987958,18.418680145558056,4932.397304244753,2730.886610546233,9.421400396288314,0.5099269183903934,1.5167215630950632,15.480048131551214,754.6437890310779,0.0277666485433288,32.39847436955124,3060.774678693767,0.0,651.6543766184084,0.0,6.81660831620459,0.0,9739.31988809158,260.6801119084286,1.464846807036161,57.51565604570009,103.28010785400237,3.784614153120609,154.8284933368051,2.0249299847275286,0.305005516018036,0.0298841742568315,85.48692006863236,1.1180437399220782
13,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5.0,3426.770663062191,3.490804405674343,0.0670647019719522,385.88881610964745,0.829665880189635,0.5780808367409317,0.9287969614447126,0.0424401979117567,471.4216875371332,235.59422516297963,0.4470428724568651,0.0106221357022922,0.1842794020056752,9.405116963491732,15.772523617096413,224.78863044269505,11.872922049796273,0.2226156172792179,7.135796669391024,35.75530689339898,0.2949009060434231,23.08457919230168,4177.483441997598,0.0,651.6543766184084,0.0,0.0441522109865437,0.0,9732.547431986355,267.45256801364667,0.0690590580478125,58.35280223852824,103.88627838238494,2.1168211318709718,157.95221109651266,0.5810384153569068,0.9242592605072694,0.0288341339370745,86.22820509543223,0.3171965704057674
14,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,13.0,0.0479399385771736,0.1121918529481797,0.0119348769085914,2340.9924075041745,0.2629044092847023,0.0297098510385268,195.61144838348136,0.0187967640754781,7583.406928407156,0.8050732272230999,0.2407624389145796,0.0127667148170102,0.0694660801667344,0.1121637507573444,574.2749894430176,0.0347539876113724,0.0181483010933627,3.559857719204157,293.74784616939667,2611.784210930168,718.8106938630656,0.0273223463343284,9.17914216389553,0.0,651.6543766184084,0.0,107.2355131311412,0.0,9839.738792906508,160.26120709349195,0.0094192431902479,4.906600820064078,304.53897528484754,8.48004783152019,30.809105978999124,1.139638904458596,80.41004288531296,0.97446948308438,57.49311536892985,2.1267085562570527
15,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,9.0,245.07151930693587,0.0888706916455299,6410.301075319403,3536.810562814062,1.2669603144864394,107.80662115031228,6968.258441477403,15.481809379171246,2189.47452678974,2.7261014445398817,13.512389755821518,24.034488907307537,0.0281458259979388,389.9456903927186,1359.117097885626,1558.3500711979773,0.1481141407926446,0.1159271458612665,7452.882468843542,5299.960828474141,68.68786851353018,43.05171511733884,511.3838893286768,0.0,651.6543766184084,0.0,1.7644922490165524,0.0,9734.267772024388,265.73222797561687,0.5798090192336354,72.8423080983654,97.6380783611909,2.051540385063277,158.23216441470277,8.228535151353634,2.567022759091462,3.992920075723272e-05,66.47431769326393,3.456858858310584
16,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,11.0,0.0309909664504451,0.094908108344963,0.2332908779777816,946.9888820039552,0.0712355264978561,3.777877965493241,1085.245724092279,0.2988042761413847,1316.959131330182,31.779587575958256,8.763717075754963,0.0460898321012026,1.2637403225820822,139.74159280522872,3998.302464553133,10.120741252954453,1.1885952022674933,23.085881704357018,2634.2213335364004,4.0836892143410894,0.1081074783018192,125.3169213430196,1015.3386252662395,0.0,651.6543766184084,0.0,7.663179367749085,0.0,9740.166459143113,259.83354085688427,1.674885349889269,93.93244969824966,226.6028674288056,5.254123797583882,15.640357859082137,27.987647038247392,11.798341772223102,0.1033987201337612,13.770189279096543,24.641091537310864
17,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.406259395693535,0.0295877846423476,2.2511672563644525,334.35927626289214,0.0403250370360028,0.128926511906102,0.2148917350398507,0.4127884184806449,769.9640198532633,797.4290214449543,1.3843807444283538,0.0184896870017767,0.012776723684437,912.4705094040625,95.59055661482806,20.5330066593403,0.1605652007136428,0.0262485560007105,1.442478567730631,1289.4653396528497,12.963414800048431,2.2981228285676845,93.0909548575955,2.2347455826162542e-18,651.6543766183803,7.447369637312165e-14,0.045803110096466,2.828371677661281e-11,9732.549082885487,267.45091711451033,0.6235792102313914,98.85541607771133,88.89227858755743,1.7195113225525305,170.87064779503646,2.217922698010396,0.1150119148873429,0.0020928540520581,45.730666465399175,0.5935898555772982
18,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,113.46257175088256,2.199205862390215,27.18886063122328,1256.350467764897,31.67299546254281,0.0527135673224746,5.962908876872184,0.4452987840323731,9037.90736348388,2774.411860609038,0.8063241145450502,0.2147061085218678,0.3630746186389363,283.2355063870935,724.3251961121659,85.98986448547491,2.7050794696870177,4.397503471252959,50.71115388335612,28.17382040701446,2.000914840699116,0.0353886258230657,4861.13383808467,0.0,651.6543766184084,0.0,3.072384396904901,0.0,9735.57566417227,264.42433582772844,0.2471402123133235,101.2153282831432,248.32482759656077,1.268411923738031,15.116809189317124,0.0029368465484634,1.0395814062545723,0.0901485186242597,43.31974191139761,0.0084160250319847
19,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,11.0,10.510547441078524,0.0331759474222337,0.03492865784888,5779.226661910603,0.0145943569168762,48.489385801361855,22.73073841005921,0.0293256265164336,97.558409837705,12.191823099954965,0.7354221237020204,0.7593508533228269,0.0543437215714693,830.3425337239381,166.59193217943636,712.7640419076542,0.9841789641598624,0.1385780663678154,16.624039688003005,10.184502684905546,2.400713787130799,7.9093224723994355,47.9814298773342,0.0,651.6543766184084,0.0,0.0128836604680048,0.0,9732.516163435845,267.48383656416536,1.5735047655625332,110.08593569822284,205.8972277318001,4.628877832415131,19.202327659350573,33.96212035385964,0.1064109133566641,0.0008870410190034,12.335855762945522,21.817762177008294
20,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,633.7587902712041,0.0119017992223481,504.01424423919286,26.01596397804186,6.462989584338673,0.3396303242868245,1612.1048551314857,20.19458120904121,2319.0483183370206,260.4823121709081,0.1395996370578258,70.9002075490664,0.0188689983527079,339.877390550952,4261.181351211629,9097.77023258356,10.389629689700644,0.0729749133728412,962.1408682353824,277.40019442321585,0.0518245049336548,5.206711882096221,52.995701324674094,0.0,651.6543766184084,0.0,87.16769002911336,0.0,9819.67096980448,180.32903019552,0.014463563574112,74.73539459977326,133.2465402842277,0.0316519796797451,124.20187217808233,13.135403288696986,7.03167875948203,0.000533327560651,58.00388266690814,6.134403433031171
21,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5.0,6114.348521892447,1.3754936438515135,1.462217267481641,3526.0184227280506,240.2010477038492,0.0157032985950941,3600.811136745784,0.023679835271701,2409.826134441233,58.424998302692586,1.4857895098979426,0.0380222511179593,0.1208558165532806,1205.7111662033064,17.059606130065994,1723.8582625981328,0.1398335598290605,7.9366035928315934,1652.4909994890577,7994.768260459184,1315.7330314751673,53.27530917679529,60.05693513016797,0.0,651.6543766184084,0.0,256.3305140863304,0.0,9988.833793861708,11.166206138302416,0.3285111457935796,63.94403552849049,92.08507230271756,12.672216609905878,76.99292157055079,81.84176780327053,0.0086809444047084,4.16929514526479e-05,39.57341972497797,42.06566732045079
22,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,2377.5111223903177,1.2428365036369946,27.78644285534159,2923.3869802514105,0.0540733669683949,0.0130624846194789,1.29230116957096,11.289902249859283,1410.5330161484071,18.35701681915673,1.0038161353466928,0.0129875768104615,0.0693318820931775,9905.344009460405,227.98896690380053,56.23683780545076,0.9212410074634274,0.2407448200518465,0.3784194792378116,703.1905958980451,4.243418231860567,2.181354955816788,4750.601038232482,0.0,651.6543766184084,0.0,2.6910428458819937,0.0,9735.194322621244,264.80567737875066,0.0784124685328211,67.67580151035357,114.18701304484458,0.910481634537658,148.45333168590852,0.0545983452612931,0.0135492329155944,0.0086198203538926,78.1152441101058,0.0287293186326386
23,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,15.0,4598.379343222839,1.3418971985106811,44.29852456550905,1312.6795982465633,0.0354299307891211,23.84889130288124,669.5766840057285,0.1850669837866159,261.4479700106503,120.4573610697156,0.4645218572854389,0.0322151553444578,0.090774123843413,0.0956284969905281,106.94487926153376,1.0519405662857315,64.58932953047982,24.219128171303847,53.38148238943537,32.71761565520586,3.4719945858481847,1.5487841623458896,137.719126657608,0.0,651.6543766184084,0.0,0.7693797883158968,0.0,9733.27265956368,266.7273404363176,0.3077972525721674,7.544489513477662,153.02673792238014,18.006621928917863,165.3584012652376,1.8299248490922309,51.34379775242765,23.2946325817548,62.73538340931078,0.694255847265582
24,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,7.0,106.25082061937418,0.4813597917542899,22.989585549857928,5338.071960179809,0.0394038458679009,80.22773399979273,320.6950921276643,0.0779510391277044,1315.2732975789863,1705.21526175664,0.3456297842309602,0.2154990174264191,0.0376551449614349,3616.002087923528,3372.7820481016533,4006.138628228952,0.4130324179058566,0.2397260668072926,4754.994975831445,228.61859706733995,4.905839042623356,49.3744952238504,7075.422674100936,0.0,651.6543766184084,0.0,0.1098192456711737,0.0,9732.613099021037,267.38690097896193,0.4307000623655017,134.93943533191495,226.57643057708148,0.761560321190631,35.21939049730976,1.5813080851797374,0.5554058512343043,2.800113601286567e-05,9.565315976285191,0.4294711315788435
25,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,9.0,0.014427880107429,0.0119474392797336,2.478066318987349,344.7579365356311,0.2922474907745507,0.0348993470011936,1104.679241813604,0.0178208531609101,11.200919124305525,26.596640541930856,0.0607299084577362,0.015654472508922,0.0256143920708749,30.26916274553974,21.12197863132869,2210.283054219696,43.12338843147197,1.810393878563276,75.53773237910576,37.66074513526083,0.3382840510032927,50.14765390055712,152.01921174400016,0.0,651.6543766184084,0.0,203.58925544617327,0.0,9936.092535221544,63.90746477846014,0.4827763204378582,67.15781928655629,111.58960993902927,1.106226840155815,114.48613772802943,36.83014512903263,0.4188261031586446,0.0100379017277907,58.90211098743911,18.948785757492644
26,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,15.0,16.528622703685492,0.0110656852561253,0.0399046691128809,70.80797070824951,0.5091779047494842,0.1062759135045143,2941.5857881000707,15.4035618130886,451.79120880720313,9.70806041193426,52.16465141830865,0.2387254701221244,0.1356505606567308,48.8445802741078,906.5001847818584,91.83823309862828,0.0308142562314501,0.1560853719947054,7798.115094277295,162.77909900402838,54.73822167851798,0.1716000535264267,61.15409981920364,0.0,651.6543766184084,0.0,196.87170639073395,0.0,9929.374986166102,70.62501383389942,13.60898891471244,58.06681948805871,108.147880016331,41.28710110139128,122.47499292609054,0.5751369664447715,8.901677205227706,0.0001781737187755,65.03728020530289,0.3054123705813164
27,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,2.6221672669911587,0.6799502520353329,4.601840711216227,10.245541659985536,0.7795794959313836,0.0422836219564038,7.947767953059159,0.0107554551112462,795.561326366583,353.0205899250868,2.930991032005774,1.274011514340664,1178.3756490262858,118.22811071914504,310.663080049791,69.00499863131958,21.19427559765697,17.982442237671044,91.95181516890769,0.7197155802466261,0.4090572472516497,0.0107236274947102,0.1167526420865155,0.0,651.6543766184084,0.0,5.065678870088866,0.0,9737.568958645455,262.4310413545446,1.6405219692274216,93.34687711801092,194.8463098846243,7.303817081582512,0.004459398667899,62.90482987098784,1.2346983613650604,0.24146224309885,0.0035058029716999,49.453290862197655
28,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5.0,7.389256150934207,0.0307701861576116,5.349743878460734,2668.300007872582,0.1639393184057041,0.0171006296324683,563.0377666390538,0.2803809621882664,7065.732420275524,248.4179554731392,2.335040048708632,10.97384152449604,0.0830007055596555,206.9121999589557,1477.4193995269566,8.796824132462541,5.802124933504699,10.816445033475189,20.02423565915462,2625.9988877728565,233.22449371078548,0.2125738490199088,64.11573387382344,0.0,651.6543766184084,0.0,205.4763320304418,0.0,9937.979611805797,62.02038819419143,0.3833707244751633,90.29742514310423,242.1003434148216,2.018346551427705,22.717554846603,0.8320855385009903,2.6523570787107404,1.4327176411119034,49.347031088263925,1.80745468099528
29,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,11.0,0.0245459391202805,0.1533079327924185,0.1149824753853643,3323.294445580636,0.7858426026188448,7.524810485204698,551.5240661948502,0.0317188774040999,1503.5381621631334,83.3886180693574,6.487069328848548,10.116502480158312,0.0766927007840184,608.8051269974377,4726.9557358786,3498.032362825027,1649.0161261606108,0.3974359333337349,21.75415029346788,7880.825986654529,240.09533784397863,9.277357016466146,36.31960499768867,0.0,651.6543766184084,0.0,1.999014398641424,0.0,9734.502294174015,265.49770582599166,0.9413746084221882,118.7633786450301,169.29378076546766,1.669926453186055,54.79572187690878,43.35953755386086,5.436391234135816,0.0993197853954739,11.544665275616344,9.13522681001174
30,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,3.3217921943822275,0.0280499743314812,9.0411136738964,252.2999981614865,1.296993095398767,0.0254687707422634,3811.841744882647,0.3960523882667139,7431.568075487529,28.881885831075344,0.0477062802959219,0.0142224096210429,0.0206422197633831,677.279579931206,2883.6167297832385,10.565016287815528,0.145577705071461,0.0371569493595977,1.6292290840065664,933.9244441272502,20.57303199163943,0.0242846985569469,9816.126412831403,0.0,651.6543766184084,0.0,250.76960817449492,0.0,9983.272887949866,16.727112050138405,0.0046337017258277,140.72112566843813,265.1069398802096,0.0169821738876668,0.7701426348982959,0.0006574833393327,2.2599261099981827,0.0515404288357461,2.880671169576049,0.0024592761666303
31,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,7.0,6.145549548075233,0.2502035314807556,457.4769899201551,406.0693398869639,0.1192461711785092,0.0152935719707166,2.3424304677756997,0.0389363739855258,1566.1545642425588,52.26635986050052,4.798653058391015,2.477240301194532,0.0104532476834307,620.6419823111403,9825.078365367384,1499.260856540063,32.8222809020248,0.945138593187746,1321.84556547083,15.706044531741448,0.0954980042887081,0.0117880530611408,0.1418249570628608,0.0,651.6543766184084,0.0,4.142745675249714,0.0,9736.64602545062,263.353974549384,0.4792915051040018,86.5881071834248,131.21883487717014,0.8235529490304153,122.08220206679196,19.90460483366754,10.438475433602308,0.0074636608654676,41.62101784444882,6.786000728746628
32,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,7.0,4970.674909930989,1.247954176591504,0.0261554883046915,58.70625432073653,1.5224849439269694,0.2646804252213889,121.880908405398,11.110487677719034,918.029410539932,12.97857229678436,0.9461639716930016,0.4305431413446622,0.5570803276652777,2603.133676853304,1778.5531382055867,171.13228452564732,1.149976869050965,74.15144737445013,920.7718487541388,9168.352923379753,1150.192975979341,0.0135100060844882,3.5617191315888324,0.0,651.6543766184084,0.0,12.070267448741363,0.0,9744.573547224103,255.42645277589196,0.2663136808977073,111.77673578268984,253.6906509942776,0.9061814404604672,7.219805215450663,2.091510615085746,0.3006784473128843,0.0242141865099213,26.015860778736823,7.536553480493131
33,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,5.836183682429032,0.8344330075104136,1973.0873251055891,1301.7463673941709,1.1493454299231545,0.0284901981491497,384.11187147775,0.0255965487445575,2323.4801371588405,423.8410935597087,4.423586778800152,5.235144721536829,0.2431560426783549,273.8128729048372,340.9809476112364,1100.8668287496098,4.209620634584602,26.016377625484843,3225.0002506264077,1002.5278226796992,112.02306966045992,0.1273110094192814,6.303947207615866,0.0,651.6543766184084,0.0,154.3260306114924,0.0,9886.82931038685,113.17068961314072,1.3532779837322786,60.67999394613506,165.34228308776866,9.280166265266162,82.87109345570157,6.535667068265662,0.4423854802580898,0.0035687653250752,77.34155289560772,6.09957728575586
